method,entity_type,site,probe,layer,test_r2,test_spearman,train_r2,is_best
llama2_70b_random,headline,last,ridge,25,-0.2456898193573227,0.24846089670067822,0.49955757965433,False
llama2_70b_random,headline,last,ridge,27,-0.22197205805144793,0.258597022276427,0.49708612175250777,False
llama2_70b_random,headline,last,ridge,29,-0.24480885132105823,0.24554814301208336,0.4958594623156768,False
llama2_70b_random,headline,last,ridge,31,-0.24384651831402815,0.24645841420530934,0.4944811154656902,False
llama2_70b_random,headline,last,ridge,33,-0.23536181529197298,0.249536017435083,0.4922841252927004,False
llama2_70b_random,headline,last,ridge,35,-0.24612320935586696,0.2426986966594944,0.489011508418114,False
llama2_70b_random,headline,last,ridge,37,-0.261466028333051,0.23277235876687347,0.48696667606290145,False
llama2_70b_random,headline,last,ridge,39,-0.26452131953680036,0.22929664666520658,0.48654944322243654,False
llama2_70b_random,headline,last,ridge,41,-0.27247954901479177,0.2270136623396968,0.48509434847783484,False
llama2_70b_random,headline,last,ridge,43,-0.29717674090973745,0.21821923601852997,0.4873540308814096,False
llama2_70b_random,headline,last,ridge,45,-0.2973160304438218,0.2181210510278228,0.48664089341234806,False
llama2_70b_random,headline,last,ridge,47,-0.3120890880517937,0.20878102150564015,0.4850321954252045,False
llama2_70b_random,headline,last,ridge,49,-0.30337208492214596,0.21087954419389696,0.4793896138982914,False
llama2_70b_random,headline,last,ridge,51,-0.30112158003036593,0.20881373858856747,0.4766612326292813,False
llama2_70b_random,headline,last,ridge,53,-0.28456527320285874,0.2131734037067055,0.47457940869029913,False
llama2_70b_random,headline,last,ridge,55,-0.30402282771203093,0.20218385202458253,0.4747302362713425,False
llama2_70b_random,headline,last,ridge,57,-0.3038278649870185,0.2021071119585588,0.4732830693293014,False
llama2_70b_random,headline,last,ridge,59,-0.3053515712243009,0.19979980510304166,0.4734792834399574,False
llama2_70b_random,headline,last,ridge,61,-0.3108943797153503,0.19612179358134516,0.47412317124932823,False
llama2_70b_random,headline,last,ridge,63,-0.314649190838711,0.19998258424681628,0.4735899143646225,False
llama2_70b_random,headline,last,ridge,65,-0.32479672356254774,0.20076022112828756,0.4737580451208009,False
llama2_70b_random,headline,last,ridge,67,-0.3284735025468093,0.20086064328669734,0.4721948541961022,False
llama2_70b_random,headline,last,ridge,69,-0.32166784443166874,0.20286255716665294,0.4700236763708667,False
llama2_70b_random,headline,last,ridge,71,-0.33503135776404913,0.19898955883431732,0.47241067008921744,False
llama2_70b_random,headline,last,ridge,73,-0.3268007275753926,0.19762339108890847,0.47164714492027693,False
llama2_70b_random,headline,last,ridge,75,-0.3375736138206016,0.19161481785302234,0.4703723510123442,False
llama2_70b_random,headline,last,ridge,77,-0.34325504568172005,0.1915671759849288,0.4707446871935421,False
llama2_70b_random,headline,last,ridge,79,-0.34113958993936166,0.19527640010788394,0.4694460145911764,False
llama2_70b_random,headline,last,ridge,80,0.07032237814081399,0.2770562017220378,0.31197707141208353,False
llama2_70b_random,art,last,ridge,1,-0.20639175367053975,0.14500991705240907,0.411457091425402,False
llama2_70b_random,art,last,ridge,3,-0.33173122748139305,0.11593992995908033,0.425423852084731,False
llama2_70b_random,art,last,ridge,5,-0.35146798882715147,0.1070996576788208,0.4247095940352572,False
llama2_70b_random,art,last,ridge,7,-0.32562232211950426,0.12116249902623814,0.41670955783337205,False
llama2_70b_random,art,last,ridge,9,-0.3611402530033432,0.11068215308399497,0.42191801097135984,False
llama2_70b_random,art,last,ridge,11,-0.3812631176867798,0.095737857786615,0.4172443974193223,False
llama2_70b_random,art,last,ridge,13,-0.39363204777049376,0.08664777094958293,0.4161187833671016,False
llama2_70b_random,art,last,ridge,15,-0.39385018560433105,0.0886687319604424,0.41775157816379016,False
llama2_70b_random,art,last,ridge,17,-0.3913196081134369,0.08517771265976098,0.41695964271117436,False
llama2_70b_random,art,last,ridge,19,-0.4181903434121066,0.07426497229930934,0.4154798498848803,False
llama2_70b_random,art,last,ridge,21,-0.40306272616792627,0.08149844229432697,0.4123932808913118,False
llama2_70b_random,art,last,ridge,23,-0.4134537678520225,0.07462193816773396,0.40985447028858024,False
llama2_70b_random,art,last,ridge,25,-0.42012495067992695,0.07867157443542579,0.4111920108619207,False
llama2_70b_random,art,last,ridge,27,-0.41033907408597514,0.0812655403450934,0.41139282014288503,False
llama2_70b_random,art,last,ridge,29,-0.40916913746471306,0.0825352935937312,0.41066379022702215,False
llama2_70b_random,art,last,ridge,31,-0.4153423683925632,0.08486088643607657,0.409670281725684,False
llama2_70b_random,art,last,ridge,33,-0.4047258897137844,0.08979381176615313,0.40669537932012945,False
llama2_70b_random,art,last,ridge,35,-0.4019419837599447,0.0922591423435086,0.4080515896973449,False
llama2_70b_random,art,last,ridge,37,-0.4069777518794748,0.08426275702693628,0.40852337020059815,False
llama2_70b_random,art,last,ridge,39,-0.40816461784879987,0.08741528778192253,0.40794865556814885,False
llama2_70b_random,art,last,ridge,41,-0.40918291713992394,0.08832756299927479,0.40826160077696283,False
llama2_70b_random,art,last,ridge,43,-0.42294740858056445,0.08059609787497635,0.40788514149245925,False
llama2_70b_random,art,last,ridge,45,-0.4322175291759409,0.07771505432292157,0.41182381522270595,False
llama2_70b_random,art,last,ridge,47,-0.42905080187299327,0.07170440110550734,0.4082961515326111,False
llama2_70b_random,art,last,ridge,49,-0.43128906827080615,0.06605449103510777,0.40838602397042945,False
llama2_70b_random,art,last,ridge,51,-0.4228340601017089,0.06348820734539612,0.4058508609381978,False
llama2_70b_random,art,last,ridge,53,-0.4332296365473096,0.06228389844177113,0.4072361767584374,False
llama2_70b_random,art,last,ridge,55,-0.4434586405890386,0.05980474444203463,0.4094766421041245,False
llama2_70b_random,art,last,ridge,57,-0.4463456088465747,0.05508980553182418,0.4070853501579459,False
llama2_70b_random,art,last,ridge,59,-0.43552488520533994,0.06359355643331634,0.40626307628640734,False
llama2_70b_random,art,last,ridge,61,-0.4296783436123408,0.06720705694368656,0.4061726815196306,False
llama2_70b_random,art,last,ridge,63,-0.4357407929625692,0.06886586019654403,0.4067398082359692,False
llama2_70b_random,art,last,ridge,65,-0.43384815765308793,0.06750096416730834,0.40791834958784634,False
llama2_70b_random,art,last,ridge,67,-0.4181610093428916,0.07035080830027862,0.4046997743125538,False
llama2_70b_random,art,last,ridge,69,-0.41078732447815325,0.0787440256031344,0.4048573757205163,False
llama2_70b_random,art,last,ridge,71,-0.413027009376151,0.07302566349360927,0.40384352752663655,False
llama2_70b_random,art,last,ridge,73,-0.4138666339585608,0.07258203619557899,0.40364711890216465,False
llama2_70b_random,art,last,ridge,75,-0.41292218720797913,0.0746821625718539,0.40478218948868416,False
llama2_70b_random,art,last,ridge,77,-0.40584634050123247,0.0761914695736019,0.403376965567113,False
llama2_70b_random,art,last,ridge,79,-0.3998634892241142,0.07640798647045233,0.4003985973078862,False
llama2_70b_random,art,last,ridge,80,0.029132409010658167,0.13261098766778726,0.1558154761022068,True
llama2_70b_random,us_place,last,ridge,1,0.07440013570828796,0.41002837407303383,0.5729750530978626,False
llama2_70b_random,us_place,last,ridge,3,0.005915470522962096,0.4056163529973445,0.603917876655413,False
llama2_70b_random,us_place,last,ridge,5,0.02069081257561567,0.4087119387713086,0.5943762692499304,False
llama2_70b_random,us_place,last,ridge,7,-0.008073896800509406,0.3930683373730379,0.5875901168902257,False
llama2_70b_random,us_place,last,ridge,9,-0.01887085391911203,0.38160654130070804,0.5794588215580077,False
llama2_70b_random,us_place,last,ridge,11,-0.03235115348638523,0.37308328596370977,0.5747386865850499,False
llama2_70b_random,us_place,last,ridge,13,-0.033105724886374976,0.3673580608858036,0.5680789619868238,False
llama2_70b_random,us_place,last,ridge,15,-0.028399762669280848,0.363148065232417,0.5657312628016041,False
llama2_70b_random,us_place,last,ridge,17,-0.03161227294733193,0.3619143860281757,0.5620668523570616,False
llama2_70b_random,us_place,last,ridge,19,-0.045756932905645975,0.3524516423742408,0.5604851998172163,False
llama2_70b_random,us_place,last,ridge,21,-0.04460590381465385,0.35181156880428704,0.5574627670832815,False
llama2_70b_random,us_place,last,ridge,23,-0.03828415408161623,0.35387501835507734,0.5562677876608317,False
llama2_70b_random,us_place,last,ridge,25,-0.02972770496632643,0.36169423973046044,0.556077533326787,False
llama2_70b_random,us_place,last,ridge,27,-0.036692147451608315,0.35832003645606325,0.5563836365503688,False
llama2_70b_random,us_place,last,ridge,29,-0.03893093360671723,0.3531503859261038,0.5551700105688316,False
llama2_70b_random,us_place,last,ridge,31,-0.03903445028741653,0.35495920528151714,0.5539394483722531,False
llama2_70b_random,us_place,last,ridge,33,-0.028417576139389222,0.36218176108324,0.5515671176339643,False
llama2_70b_random,us_place,last,ridge,35,-0.031188899707878248,0.3623783572803313,0.5513038571203694,False
llama2_70b_random,us_place,last,ridge,37,-0.029898268845542142,0.36323486032054414,0.550835850503798,False
llama2_70b_random,us_place,last,ridge,39,-0.027537397881236325,0.3622638063724205,0.5498853747232585,False
llama2_70b_random,us_place,last,ridge,41,-0.031084435108968744,0.3571000663164886,0.5505625803465375,False
llama2_70b_random,us_place,last,ridge,43,-0.030120314286394556,0.3589475758565783,0.5495133496292368,False
llama2_70b_random,us_place,last,ridge,45,-0.030595782576201713,0.35834456527505854,0.5476634305327339,False
llama2_70b_random,us_place,last,ridge,47,-0.03433041201813336,0.3566581799401771,0.5458458190374542,False
llama2_70b_random,us_place,last,ridge,49,-0.039071163991959534,0.35545654900806956,0.5458577663978363,False
llama2_70b_random,us_place,last,ridge,51,-0.034489721830468056,0.3574968155285902,0.5453177872614663,False
llama2_70b_random,us_place,last,ridge,53,-0.032598570394170856,0.3598914794088388,0.5453059569705547,False
llama2_70b_random,us_place,last,ridge,55,-0.03348394171452812,0.3590444316142679,0.5449002802165965,False
llama2_70b_random,us_place,last,ridge,57,-0.040685625696680605,0.35464298578351783,0.544417400233928,False
llama2_70b_random,us_place,last,ridge,59,-0.04607189527315758,0.3534609649104309,0.543247519335885,False
llama2_70b_random,us_place,last,ridge,61,-0.04633835197007835,0.35350547492417816,0.5432778063326678,False
llama2_70b_random,us_place,last,ridge,63,-0.04763447600887666,0.3524622082089268,0.5436124011018473,False
llama2_70b_random,us_place,last,ridge,65,-0.04858834179071453,0.3487414373471972,0.5418378394766872,False
llama2_70b_random,us_place,last,ridge,67,-0.043344306771177954,0.3516529127327884,0.540572699208601,False
llama2_70b_random,us_place,last,ridge,69,-0.048066876404660674,0.3501606979962723,0.5414238560632569,False
llama2_70b_random,us_place,last,ridge,71,-0.050774184791091415,0.34960950698655113,0.5411891838884876,False
llama2_70b_random,us_place,last,ridge,73,-0.05038804031464972,0.3506742164215477,0.540995892289175,False
llama2_70b_random,us_place,last,ridge,75,-0.05622301783517847,0.3473443109190268,0.5412510612834233,False
llama2_70b_random,us_place,last,ridge,77,-0.04782671748547812,0.3496101830493903,0.5391868541483082,False
llama2_70b_random,us_place,last,ridge,79,-0.04396165381408812,0.3486519962744348,0.5379838944570676,False
llama2_70b_random,us_place,last,ridge,80,0.2401858205868468,0.4288300623014931,0.40452128636863033,True
llama2_70b_random,historical_figure,last,ridge,1,0.1975444152300484,0.4690648547510349,0.5407432486238954,True
llama2_70b_random,historical_figure,last,ridge,3,0.08851203044608602,0.3966026056990774,0.49930678090861824,False
llama2_70b_random,historical_figure,last,ridge,5,0.043646490681793604,0.365827570197266,0.4759189861854164,False
llama2_70b_random,historical_figure,last,ridge,7,0.019343427064826946,0.3480108478121038,0.4628355210602352,False
llama2_70b_random,historical_figure,last,ridge,9,-0.017417910670811443,0.3241704785069461,0.4526369408344121,False
llama2_70b_random,historical_figure,last,ridge,11,-0.03534213303824085,0.3136722052537837,0.4474871138726264,False
llama2_70b_random,historical_figure,last,ridge,13,-0.05638618315098065,0.29341331474923443,0.43935537433493266,False
llama2_70b_random,historical_figure,last,ridge,15,-0.07929044512507222,0.2755950023841844,0.43158388339459053,False
llama2_70b_random,historical_figure,last,ridge,17,-0.07926985807820253,0.26919499628159105,0.42614335354101296,False
llama2_70b_random,historical_figure,last,ridge,19,-0.08312885946955162,0.2624973974888279,0.4237031406563554,False
llama2_70b_random,historical_figure,last,ridge,21,-0.0890345640105974,0.2611028744451451,0.4224987975960902,False
llama2_70b_random,historical_figure,last,ridge,23,-0.0870342216278659,0.2610793567421106,0.41818654788400766,False
llama2_70b_random,historical_figure,last,ridge,25,-0.08631364918882767,0.25912872139362986,0.41590173840821665,False
llama2_70b_random,historical_figure,last,ridge,27,-0.08385586303145542,0.26501897838327737,0.41681766171932433,False
llama2_70b_random,historical_figure,last,ridge,29,-0.09409347914656396,0.25894979349232605,0.4144191646082367,False
llama2_70b_random,historical_figure,last,ridge,31,-0.09866890673722639,0.2596102005480113,0.4144655529830814,False
llama2_70b_random,historical_figure,last,ridge,33,-0.10082172344055329,0.2581658438454605,0.41735035181792524,False
llama2_70b_random,historical_figure,last,ridge,35,-0.10836887220723179,0.2574196931767694,0.41654189913143536,False
llama2_70b_random,historical_figure,last,ridge,37,-0.1035052355391024,0.25806869661756443,0.41611797024839703,False
llama2_70b_random,historical_figure,last,ridge,39,-0.10742060085300298,0.25114331888587227,0.41458566100484273,False
llama2_70b_random,historical_figure,last,ridge,41,-0.11488300763436254,0.24476372248140446,0.4127344781495027,False
llama2_70b_random,historical_figure,last,ridge,43,-0.1250793682129836,0.2370285808490122,0.4116435056786667,False
llama2_70b_random,historical_figure,last,ridge,45,-0.11956659312485685,0.242320827216223,0.4098041756807088,False
llama2_70b_random,historical_figure,last,ridge,47,-0.12322309726530101,0.23694881249322908,0.407297886598063,False
llama2_70b_random,historical_figure,last,ridge,49,-0.12992088750935316,0.23483046139661146,0.40461358783359946,False
llama2_70b_random,historical_figure,last,ridge,51,-0.1293327140618976,0.23197125908776428,0.4022319643338307,False
llama2_70b_random,historical_figure,last,ridge,53,-0.1304223208865316,0.23040791671398975,0.4008760093133591,False
llama2_70b_random,historical_figure,last,ridge,55,-0.138440672056392,0.22708521969017584,0.400260442263769,False
llama2_70b_random,historical_figure,last,ridge,57,-0.1412353966054003,0.22755776051465315,0.39827556554142884,False
llama2_70b_random,historical_figure,last,ridge,59,-0.1499101080214722,0.22200483755409248,0.3956795527222565,False
llama2_70b_random,historical_figure,last,ridge,61,-0.15643890165592467,0.22109516972807072,0.3981527233274885,False
llama2_70b_random,historical_figure,last,ridge,63,-0.152616513374082,0.22086573719630018,0.3974145731534028,False
llama2_70b_random,historical_figure,last,ridge,65,-0.15070428283995185,0.2223176174812805,0.39655812100656485,False
llama2_70b_random,historical_figure,last,ridge,67,-0.15314013648936076,0.2235314371766921,0.39714591161231616,False
llama2_70b_random,historical_figure,last,ridge,69,-0.14960396091243555,0.22696791189937615,0.3978930908235536,False
llama2_70b_random,historical_figure,last,ridge,71,-0.15187774033194223,0.22480138003662484,0.3976737419473577,False
llama2_70b_random,historical_figure,last,ridge,73,-0.1539771044945042,0.22443865992462206,0.3971913108007743,False
llama2_70b_random,historical_figure,last,ridge,75,-0.15288347522492507,0.2272921625684776,0.39550732726657856,False
llama2_70b_random,historical_figure,last,ridge,77,-0.15690487720478496,0.22654068674627004,0.3949814286134127,False
llama2_70b_random,historical_figure,last,ridge,79,-0.15547931517639668,0.22687624238762166,0.3933993115998188,False
llama2_70b_random,historical_figure,last,ridge,80,0.07763091742053685,0.2715134629474428,0.2860424477358313,False
llama2_70b_random,art,mean,ridge,1,-0.04124737047132565,0.1808989374371633,0.5934212199242812,True
llama2_70b_random,art,mean,ridge,3,-0.17195234629853062,0.13675000441388652,0.6579547108074268,False
llama2_70b_random,art,mean,ridge,5,-0.23457415719511387,0.1420968862519807,0.6743075945875325,False
llama2_70b_random,art,mean,ridge,7,-0.26101638586992326,0.12481938276835178,0.6800518751867815,False
llama2_70b_random,art,mean,ridge,9,-0.341693216507307,0.10739164335792496,0.6838773864085204,False
llama2_70b_random,art,mean,ridge,11,-0.3336083649729462,0.10997959513711641,0.6850036548047957,False
llama2_70b_random,art,mean,ridge,13,-0.32442381161764144,0.12759370401255826,0.6861730348389785,False
llama2_70b_random,art,mean,ridge,15,-0.3207976290388126,0.13922759545348767,0.6883279648856833,False
llama2_70b_random,art,mean,ridge,17,-0.35580078748516475,0.11446909932213527,0.6918571866942747,False
llama2_70b_random,art,mean,ridge,19,-0.3493658694802828,0.1253702613743475,0.6941858423923876,False
llama2_70b_random,art,mean,ridge,21,-0.3463882477343625,0.12630626596611164,0.6899404713052049,False
llama2_70b_random,art,mean,ridge,23,-0.43773270267545583,0.08281924971510751,0.6910018117204559,False
llama2_70b_random,art,mean,ridge,25,-0.39130909474857334,0.1215675468978854,0.6906035420032741,False
llama2_70b_random,art,mean,ridge,27,-0.4487851752208696,0.09884560064190902,0.6891848026183478,False
llama2_70b_random,art,mean,ridge,29,-0.43639796384831686,0.09421067736105125,0.6895555743844167,False
llama2_70b_random,art,mean,ridge,31,-0.4410646385310051,0.116798145129512,0.6875855514091083,False
