regime,model,cleaning,pool,layer,k,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,chance_accuracy,chance_macro_f1,shuffled_accuracy,shuffled_macro_f1,n_draws
imbalanced,qwen3_1b7,tier0,mean,17,5,0.4316620371998171,0.01911860940577958,0.09014213825862696,0.007350126673707269,0.35115312072691995,0.015830482872103816,0.22464375523889354,0.025,0.19447276818677264,0.025952113072503773,
imbalanced,qwen3_1b7,tier0,mean,18,5,0.4299883970324531,0.018736511667466982,0.09071355873178891,0.006726211612910685,0.35068358439232367,0.014239831914265434,0.22464375523889354,0.025,0.19532365247354172,0.025814333615620196,
imbalanced,qwen3_1b7,tier0,mean,19,5,0.42664111669772503,0.011112513925014694,0.09002626020432618,0.005812351777838621,0.34877927526709607,0.00905147219471229,0.22464375523889354,0.025,0.19197988818958545,0.02446782000068271,
imbalanced,qwen3_1b7,tier0,mean,20,5,0.4249604444288175,0.012779340835319737,0.09147696389288854,0.004917910493706613,0.3520996493290226,0.008481853074120818,0.22464375523889354,0.025,0.19615344045568017,0.02527882328165103,
imbalanced,qwen3_1b7,tier0,mean,21,5,0.40821349460286205,0.006685158233492916,0.09081444267023832,0.005171971230922139,0.3433254455774497,0.006087461235215813,0.22464375523889354,0.025,0.19113603600435988,0.024958366591121495,
imbalanced,qwen3_1b7,tier0,mean,22,5,0.40485918216659045,0.011899925148069116,0.09058636568666681,0.007090297632027449,0.3420513379940756,0.01248223389683809,0.22464375523889354,0.025,0.1944868323898597,0.027244281050118564,
imbalanced,qwen3_1b7,tier0,mean,23,5,0.4031785098976829,0.010101391740526818,0.08979094093855673,0.005929124493038598,0.3395535505988354,0.008607455949400976,0.22464375523889354,0.025,0.20034105692486198,0.028315568341063156,
imbalanced,qwen3_1b7,tier0,mean,24,5,0.41658169543968215,0.014187336753436417,0.09309801840706074,0.007537450289944206,0.3535533693828465,0.01466579900588497,0.22464375523889354,0.025,0.19699377659013395,0.027039075273273643,
imbalanced,qwen3_1b7,tier0,mean,25,5,0.4216237122464048,0.012755786386426746,0.09410436398560354,0.006692330736120592,0.36012658341490544,0.01270536404896718,0.22464375523889354,0.025,0.20201118104145427,0.027355667005096646,
imbalanced,qwen3_1b7,tier0,mean,26,5,0.4341865616539503,0.00914277053492509,0.09497196614436174,0.005136350021555442,0.36705858697961535,0.00954669937620308,0.22464375523889354,0.025,0.20117084490700043,0.0267514108833121,
imbalanced,qwen3_1b7,tier0,mean,27,5,0.42746387257832,0.017446514964684322,0.09447189388429963,0.00586531192867038,0.361917660469799,0.01593434860315468,0.22464375523889354,0.025,0.19780950036918532,0.027138811785193027,
imbalanced,qwen3_1b7,tier0,mean,28,5,0.4123940789705003,0.010962020085746432,0.0909714838064052,0.005478849217117229,0.3455754526977491,0.010609176359298575,0.22464375523889354,0.025,0.2061917654090925,0.02687216719484381,
imbalanced,qwen3_1b7,tier0,last,0,5,0.28165324707288775,0.016571778045769203,0.052525449381303234,0.011434014719979292,0.17919338867068477,0.011472283147402102,0.22464375523889354,0.025,0.20704616574663337,0.027331205289673782,
imbalanced,qwen3_1b7,tier0,last,1,5,0.2774656306037059,0.01620010005162933,0.04747548873728731,0.0105723900153047,0.1694320784953969,0.010197877770554907,0.22464375523889354,0.025,0.2070145212896874,0.029859637974413756,
imbalanced,qwen3_1b7,tier0,last,2,5,0.2799760908547519,0.012487820469958822,0.04819564017254121,0.009260588251354732,0.17234692103619298,0.006878810189001746,0.22464375523889354,0.025,0.2036777891072747,0.029380079652506313,
imbalanced,qwen3_1b7,tier0,last,3,5,0.27325340177912166,0.004433116793561149,0.0469880738399467,0.008672441496342007,0.16670845574301457,0.0022316214945282127,0.22464375523889354,0.025,0.20284448507436448,0.02856156208396119,
imbalanced,qwen3_1b7,tier0,last,4,5,0.2774515664006188,0.00611717052638774,0.05025745015318432,0.010908782640421772,0.17707163604863213,0.010846874880339894,0.22464375523889354,0.025,0.20282690482050564,0.030550382554668944,
imbalanced,qwen3_1b7,tier0,last,5,5,0.2757919904363419,0.010487369850310244,0.050781587138493976,0.010917354259810677,0.1755532428630636,0.008572862983106565,0.22464375523889354,0.025,0.19863225624978026,0.028695681360074034,
imbalanced,qwen3_1b7,tier0,last,6,5,0.2724130656446679,0.00925978255639975,0.053538658064868946,0.008207090313130553,0.1846683349521075,0.01253317693228435,0.22464375523889354,0.025,0.20619879751063602,0.028640601548837706,
imbalanced,qwen3_1b7,tier0,last,7,5,0.2766182623677086,0.012795109246204146,0.053368832106509514,0.012014294302229146,0.18088942103874422,0.012377019554456343,0.22464375523889354,0.025,0.1995007207904082,0.02714955837165481,
imbalanced,qwen3_1b7,tier0,last,8,5,0.2824654548011673,0.010705906360388737,0.05897558684886882,0.008399084036207007,0.2004079083219624,0.008674611912826443,0.22464375523889354,0.025,0.18942371927850638,0.02803493863517991,
imbalanced,qwen3_1b7,tier0,last,9,5,0.29587215639393827,0.011501928077466507,0.06521935463736724,0.013116079505540695,0.2204700528806775,0.011960067959694702,0.22464375523889354,0.025,0.21124784641890232,0.03016795662323919,
imbalanced,qwen3_1b7,tier0,last,10,5,0.28914946731830804,0.01928501635699138,0.06606550852159679,0.010606524945728998,0.21883616523091728,0.018899555725347125,0.22464375523889354,0.025,0.19950775289195175,0.029229173080583714,
imbalanced,qwen3_1b7,tier0,last,11,5,0.28914946731830804,0.026622322607859645,0.06356635430774224,0.01447894991706963,0.2170976870780806,0.02509943190154477,0.22464375523889354,0.025,0.1978411448261313,0.028099739860772122,
imbalanced,qwen3_1b7,tier0,last,12,5,0.2866601033718927,0.01667105134569607,0.06351204310628608,0.014526683118259321,0.21538912222064477,0.018269342801953838,0.22464375523889354,0.025,0.19864280440209556,0.028134757869773437,
imbalanced,qwen3_1b7,tier0,last,13,5,0.28664955521957736,0.021469172428223895,0.06281627632072127,0.015375390899649235,0.21313702769911277,0.022220492684504302,0.22464375523889354,0.025,0.19613234415104955,0.028406344250444922,
imbalanced,qwen3_1b7,tier0,last,14,5,0.29251081185612315,0.015224051599607278,0.06305572069893293,0.011909326336840503,0.2152469698994512,0.014281662282535629,0.22464375523889354,0.025,0.2036777891072747,0.029570636999681515,
imbalanced,qwen3_1b7,tier0,last,15,5,0.29419148412503077,0.014356239821382438,0.06556980546903077,0.013326560329943647,0.21836408750487735,0.016790794631734364,0.22464375523889354,0.025,0.19696916423473154,0.02830839598499104,
imbalanced,qwen3_1b7,tier0,last,16,5,0.2967160085791639,0.01721009126064097,0.06732613944595026,0.014606546001955514,0.22240653766933124,0.018326654277211012,0.22464375523889354,0.025,0.18945184768468054,0.027444549964536692,
imbalanced,qwen3_1b7,tier0,last,17,5,0.2933546640413488,0.01777993417022364,0.06702006975819896,0.014762597218485012,0.21745230435151197,0.017978062546567072,0.22464375523889354,0.025,0.201177877008544,0.029006059750750306,
imbalanced,qwen3_1b7,tier0,last,18,5,0.30676488168489147,0.017025412028583736,0.0689646381897972,0.013249299369845008,0.23141513483581627,0.017481754339579547,0.22464375523889354,0.025,0.20787243767800007,0.03013057336039867,
imbalanced,qwen3_1b7,tier0,last,19,5,0.3025842973172533,0.008437456714653353,0.06647956302066321,0.012218252443604017,0.22891798992025122,0.011008887060631961,0.22464375523889354,0.025,0.2028374529728209,0.02961690674242694,
imbalanced,qwen3_1b7,tier0,last,20,5,0.29251081185612315,0.014513640901083187,0.06168265766338683,0.010972699127576556,0.21027710375842462,0.011667036670442514,0.22464375523889354,0.025,0.20119897331317463,0.029611586123330425,
imbalanced,qwen3_1b7,tier0,last,21,5,0.29502830420871273,0.013869402661048153,0.061730378140744835,0.008772221938496139,0.21077850427557468,0.016665749904264757,0.22464375523889354,0.025,0.22046693154249147,0.034125892867131545,
imbalanced,qwen3_1b7,tier0,last,22,5,0.29000386765584896,0.014900341184017908,0.06024640523600695,0.01022602249175808,0.20040511169510883,0.009760117097555768,0.22464375523889354,0.025,0.20452867339404382,0.030143114038575107,
imbalanced,qwen3_1b7,tier0,last,23,5,0.2900249639604796,0.013582001243962702,0.06206032115728104,0.015672663797988803,0.20396796530229394,0.015728090565649246,0.22464375523889354,0.025,0.21372314616223057,0.031476616665588555,
imbalanced,qwen3_1b7,tier0,last,24,5,0.2874934074048029,0.018937396578844013,0.06256311302695969,0.01719067410889613,0.20043970468688493,0.022806807359912397,0.22464375523889354,0.025,0.21541436658345345,0.032180245450089434,
imbalanced,qwen3_1b7,tier0,last,25,5,0.32102246756443165,0.013244411150187206,0.07847352217051101,0.011646017261487899,0.24093624572148098,0.013605826985025651,0.22464375523889354,0.025,0.1986639007067262,0.029615292227102553,
imbalanced,qwen3_1b7,tier0,last,26,5,0.3226996237825674,0.011985125291813373,0.07548156038678731,0.011980674159624165,0.2326026264944189,0.012318773763107792,0.22464375523889354,0.025,0.19279209591786506,0.028278932683817183,
imbalanced,qwen3_1b7,tier0,last,27,5,0.3252311803382441,0.011428378792711713,0.07754848421739007,0.011445104089271458,0.23836394944139183,0.013484885066694772,0.22464375523889354,0.025,0.1952990401181393,0.02505423847480906,
imbalanced,qwen3_1b7,tier0,last,28,5,0.33277310924369746,0.009714450602946392,0.08327150397574826,0.009305737427750822,0.25626403714582696,0.010456556190829526,0.22464375523889354,0.025,0.19614289230336485,0.024688049432261352,
imbalanced,qwen3_1b7,maximal,mean,0,5,0.3445167188214199,0.02646778396795958,0.061462718267041846,0.004263058013656497,0.2664910403218034,0.020560554499789357,0.22464375523889354,0.025,0.2171231672585352,0.028698177048607304,
imbalanced,qwen3_1b7,maximal,mean,1,5,0.29420906437888966,0.020468835050265043,0.05796717214444617,0.01862083866756528,0.20122007045660895,0.020774475485531827,0.22464375523889354,0.025,0.21376533877149187,0.02605061772412102,
imbalanced,qwen3_1b7,maximal,mean,2,5,0.38222284729791495,0.011105431751850244,0.07290026723424889,0.005322364722385793,0.2882410669499855,0.01311193513332724,0.22464375523889354,0.025,0.21125136246967408,0.026684569817252778,
imbalanced,qwen3_1b7,maximal,mean,3,5,0.41489047501845927,0.019727258375913232,0.08284821195341659,0.006845524795575814,0.32414603409904996,0.01716855423289987,0.22464375523889354,0.025,0.2162265743117331,0.026417462277143318,
imbalanced,qwen3_1b7,maximal,mean,4,5,0.3939699729264091,0.01784875790263005,0.07816103262965553,0.006463519094138328,0.3055551783788303,0.012987638561436064,0.22464375523889354,0.025,0.21539327027882288,0.028106503994535424,
imbalanced,qwen3_1b7,maximal,mean,5,5,0.4014978376287754,0.023679457311272512,0.08179439319191421,0.009254807131441436,0.3168055189167905,0.023626519159998964,0.22464375523889354,0.025,0.2095284975915052,0.026233596679953362,
imbalanced,qwen3_1b7,maximal,mean,6,5,0.4132449632572694,0.026807267606611604,0.08797327024540963,0.013454625670817476,0.3372318165728138,0.033285975923185926,0.22464375523889354,0.025,0.20367427305650293,0.025538283339615803,
imbalanced,qwen3_1b7,maximal,mean,7,5,0.41489047501845927,0.022690507232910665,0.09291711036728233,0.008601612386359016,0.3545028504333151,0.021704990528226425,0.22464375523889354,0.025,0.2036777891072747,0.02531395656871712,
imbalanced,qwen3_1b7,maximal,mean,8,5,0.39646988502513975,0.01640884804667149,0.08677314841090374,0.008440466671236223,0.3310469258617251,0.019760821257894974,0.22464375523889354,0.025,0.20533384902077984,0.02600311414195234,
imbalanced,qwen3_1b7,maximal,mean,9,5,0.3788790830139587,0.014205113170790231,0.08260015987150049,0.008778869944737058,0.3168777810345869,0.02263698652890524,0.22464375523889354,0.025,0.20701803734045923,0.025623864796903706,
imbalanced,qwen3_1b7,maximal,mean,10,5,0.37718786259273585,0.006263885649643559,0.08511620649857946,0.004311991142874395,0.3223624104714732,0.006740174884151323,0.22464375523889354,0.025,0.20782672901796703,0.02678908724505392,
imbalanced,qwen3_1b7,maximal,mean,11,5,0.37636159066136915,0.013300260393860609,0.08563681767484391,0.007736059977547355,0.3233197634642209,0.013344821594179134,0.22464375523889354,0.025,0.204479448683239,0.026244967483894672,
imbalanced,qwen3_1b7,maximal,mean,12,5,0.37552125452691537,0.019309264763210755,0.08335100607402594,0.0074548601644843365,0.31964067510178823,0.016695110597593092,0.22464375523889354,0.025,0.21033718926901304,0.02764568391031435,
imbalanced,qwen3_1b7,maximal,mean,13,5,0.38643156007172746,0.023003674508009404,0.08080879911731258,0.008606714590500768,0.31480086993355244,0.02142607341545712,0.22464375523889354,0.025,0.20615660490137477,0.026091017367155734,
imbalanced,qwen3_1b7,maximal,mean,14,5,0.38559473998804544,0.021873491735428914,0.08510152441106293,0.007751828353529112,0.3273328343461855,0.01898316265938594,0.22464375523889354,0.025,0.20365317675187233,0.025987961071022227,
imbalanced,qwen3_1b7,maximal,mean,15,5,0.3805527231813227,0.012206549454506933,0.08230053720964602,0.006139201440718752,0.31853425602381086,0.010355934868899307,0.22464375523889354,0.025,0.21121268591118456,0.02640889488266703,
imbalanced,qwen3_1b7,maximal,mean,16,5,0.38978938855877077,0.0164891722883185,0.08372960888251416,0.008089791939393774,0.32329267456514754,0.016367982268606453,0.22464375523889354,0.025,0.21121971801272812,0.025944612672614404,
imbalanced,qwen3_1b7,maximal,mean,17,5,0.38727189620618124,0.019099343139980372,0.0823276211633826,0.008129617880885913,0.3200295975176037,0.019605357118075515,0.22464375523889354,0.025,0.20451812524172852,0.025596234228311716,
imbalanced,qwen3_1b7,maximal,mean,18,5,0.39314370099504237,0.018392173565820045,0.08406336901565865,0.008168039909902171,0.32580249825087776,0.020878768095555403,0.22464375523889354,0.025,0.2062023135614078,0.025487501461734063,
imbalanced,qwen3_1b7,maximal,mean,19,5,0.39145248057381943,0.012642300733391256,0.08472556935314665,0.006379216685596585,0.32686045855813534,0.01351494531667232,0.22464375523889354,0.025,0.20366020885341585,0.025611766232548704,
imbalanced,qwen3_1b7,maximal,mean,20,5,0.404029394184452,0.008025257836604129,0.08597282421417851,0.006047041026294774,0.3358080371575098,0.007905562461449746,0.22464375523889354,0.025,0.20199711683836713,0.026495841102613837,
imbalanced,qwen3_1b7,maximal,mean,21,5,0.4006399212404627,0.02448077057799772,0.08738465069519943,0.005089026721473801,0.33659693371285515,0.021119948380984667,0.22464375523889354,0.025,0.21707042649695865,0.02973562402226284,
imbalanced,qwen3_1b7,maximal,mean,22,5,0.3838859393129637,0.017026039390837796,0.08176563171189531,0.006640084435527278,0.3121564014781913,0.01769332887605224,0.22464375523889354,0.025,0.2229527794381351,0.030797908973435244,
imbalanced,qwen3_1b7,maximal,mean,23,5,0.38557715973418655,0.01251226374610046,0.08068993716712869,0.007228758598463486,0.3114552308644066,0.01563767720185237,0.22464375523889354,0.025,0.22379663162336066,0.0313423016028595,
imbalanced,qwen3_1b7,maximal,mean,24,5,0.39058401603319154,0.01952115188251437,0.08188509058004814,0.005882636421994415,0.3157508246787071,0.01736202383195236,0.22464375523889354,0.025,0.22044583523786082,0.031047074311417545,
imbalanced,qwen3_1b7,maximal,mean,25,5,0.406525790232411,0.016233812409746046,0.08653133447168675,0.005204820400031913,0.3327807955551716,0.010339054872112893,0.22464375523889354,0.025,0.21206708624872544,0.0295242994025851,
imbalanced,qwen3_1b7,maximal,mean,26,5,0.40316444569459586,0.015683515421278472,0.0852459300257616,0.00518046996659251,0.32678568122984963,0.015285914463589052,0.22464375523889354,0.025,0.2128968742308639,0.02875196124717692,
imbalanced,qwen3_1b7,maximal,mean,27,5,0.4308217010653633,0.02023603450162905,0.08767478700507235,0.00832490894933236,0.3497288791097882,0.02262398793474995,0.22464375523889354,0.025,0.21124081431735875,0.027460961941557595,
imbalanced,qwen3_1b7,maximal,mean,28,5,0.4006399212404627,0.022656786773086985,0.08141395729190781,0.003569147440617361,0.3228860768796057,0.021326080076851425,0.22464375523889354,0.025,0.21119862170809744,0.025234373613179744,
imbalanced,qwen3_1b7,maximal,last,0,5,0.2674378538026089,0.029483232766014944,0.038755012203149586,0.006480208496370756,0.19044242954326984,0.023027416921133793,0.22464375523889354,0.025,0.22380717977567594,0.03146374524163661,
imbalanced,qwen3_1b7,maximal,last,1,5,0.2758025385886572,0.023215970715922164,0.038622912825575326,0.006614549558085021,0.1927649543495358,0.023148328691347763,0.22464375523889354,0.025,0.22044583523786082,0.03229616786132488,
imbalanced,qwen3_1b7,maximal,last,2,5,0.2833304032910235,0.03490664764077494,0.04338815186461844,0.007728395575543532,0.2078579949521934,0.029350395888211176,0.22464375523889354,0.025,0.20116029675468514,0.03034765990365746,
