entity_type,name,query,count,approx,index_used,target,century,short_name,error,abs_err,true,logc
historical_figure,Johann Balthasar Schupp,Johann Balthasar Schupp,105,0,v4_olmo-mix-1124_llama,1661.0,1600,0,,8.981499400687426,1661.0,2.0253058652647704
historical_figure,Cyriacus Spangenberg,Cyriacus Spangenberg,251,0,v4_olmo-mix-1124_llama,1604.0,1600,0,,321.8664367022991,1604.0,2.401400540781544
historical_figure,"John Ernest, Count of Hanau-Münzenberg","John Ernest, Count of Hanau-Münzenberg",1,0,v4_olmo-mix-1124_llama,1642.0,1600,0,,64.04070944910086,1642.0,0.3010299956639812
historical_figure,Johann Adam von Bicken,Johann Adam von Bicken,55,0,v4_olmo-mix-1124_llama,1604.0,1600,0,,60.940854180180395,1604.0,1.7481880270062005
historical_figure,Thomas Selle,Thomas Selle,733,0,v4_olmo-mix-1124_llama,1663.0,1600,0,,4.0509762094498,1663.0,2.8656960599160706
historical_figure,"Christopher, Duke of Brunswick-Harburg","Christopher, Duke of Brunswick-Harburg",1,0,v4_olmo-mix-1124_llama,1606.0,1600,0,,76.92318850695938,1606.0,0.3010299956639812
historical_figure,"George Gustavus, Count Palatine of Veldenz","George Gustavus, Count Palatine of Veldenz",2,0,v4_olmo-mix-1124_llama,1634.0,1600,0,,5.645525892859496,1634.0,0.47712125471966244
historical_figure,Jacob Masen,Jacob Masen,76,0,v4_olmo-mix-1124_llama,1681.0,1600,0,,377.30955989022164,1681.0,1.8864907251724818
historical_figure,Heinrich Compenius l'ancien,Heinrich Compenius l'ancien,0,0,v4_olmo-mix-1124_llama,1611.0,1600,0,,43.151001718791804,1611.0,0.0
historical_figure,Johann Lauremberg,Johann Lauremberg,133,0,v4_olmo-mix-1124_llama,1658.0,1600,0,,120.3786321247635,1658.0,2.1271047983648077
historical_figure,Elisabeth of Brunswick-Wolfenbüttel,Elisabeth of Brunswick-Wolfenbüttel,45,0,v4_olmo-mix-1124_llama,1618.0,1600,0,,95.6747695638885,1618.0,1.662757831681574
historical_figure,Johann Wilhelm Baier,Johann Wilhelm Baier,88,0,v4_olmo-mix-1124_llama,1695.0,1600,0,,95.40289887984818,1695.0,1.9493900066449128
historical_figure,Johannes Khuen,Johannes Khuen,14,0,v4_olmo-mix-1124_llama,1675.0,1600,0,,50.54776360708638,1675.0,1.1760912590556813
historical_figure,Frederick of Solms-Rödelheim,Frederick of Solms-Rödelheim,5,0,v4_olmo-mix-1124_llama,1649.0,1600,0,,163.54204798802698,1649.0,0.7781512503836436
